1,1,-1.0
1,2,-1.0
1,3,-1.0
1,4,-1.0
1,5,-0.0
1,6,-2.0
1,7,-0.0
1,8,-0.0
1,9,-1.0
1,10,-0.0
2,1,-0.5
2,2,-0.0
2,3,-0.0
2,4,-0.0
2,5,-0.0
2,6,1.0
2,7,-0.0
2,8,-0.0
2,9,2.0
2,10,-0.0
3,1,15.0
3,2,12.999999999999998
3,3,13.999999999999998
3,4,15.333333333333332
3,5,12.333333333333334
3,6,14.333333333333332
3,7,13.666666666666666
3,8,12.333333333333334
3,9,15.333333333333332
3,10,10.666666666666668
4,1,14.5
4,2,16.25
4,3,17.75
4,4,21.0
4,5,18.5
4,6,14.75
4,7,16.75
4,8,15.25
4,9,18.5
4,10,15.25
5,1,18.2
5,2,17.0
5,3,19.4
5,4,25.000000000000004
5,5,16.2
5,6,17.000000000000004
5,7,17.6
5,8,16.0
5,9,21.6
5,10,18.0
6,1,20.0
6,2,20.333333333333332
6,3,21.666666666666664
6,4,23.666666666666668
6,5,19.0
6,6,17.833333333333332
6,7,22.5
6,8,18.333333333333332
6,9,21.666666666666664
6,10,19.333333333333332
7,1,21.71428571428571
7,2,21.285714285714285
7,3,22.57142857142857
7,4,25.42857142857143
7,5,20.857142857142858
7,6,20.285714285714285
7,7,22.142857142857146
7,8,19.0
7,9,21.285714285714285
7,10,20.142857142857142
8,1,22.75
8,2,21.0
8,3,23.625
8,4,26.625
8,5,19.375
8,6,21.25
8,7,22.5
8,8,19.5
8,9,22.625
8,10,22.75
9,1,21.555555555555557
9,2,21.888888888888886
9,3,23.333333333333336
9,4,27.77777777777778
9,5,20.77777777777777
9,6,20.77777777777778
9,7,24.11111111111111
9,8,21.22222222222222
9,9,22.0
9,10,24.666666666666664
10,1,24.0
10,2,21.5
10,3,24.700000000000003
10,4,27.6
10,5,22.700000000000003
10,6,23.200000000000003
10,7,24.6
10,8,20.4
10,9,22.700000000000003
10,10,23.200000000000003
11,1,24.18181818181818
11,2,22.454545454545453
11,3,24.90909090909091
11,4,28.636363636363637
11,5,21.454545454545457
11,6,21.0
11,7,24.454545454545453
11,8,21.272727272727273
11,9,23.363636363636363
11,10,24.63636363636364
12,1,23.916666666666664
12,2,22.083333333333332
12,3,25.916666666666664
12,4,29.666666666666664
12,5,22.250000000000004
12,6,23.166666666666664
12,7,25.333333333333332
12,8,21.916666666666668
12,9,24.33333333333333
12,10,25.25
13,1,24.307692307692307
13,2,22.000000000000007
13,3,26.07692307692308
13,4,30.153846153846153
13,5,23.07692307692308
13,6,22.923076923076927
13,7,24.692307692307693
13,8,21.846153846153843
13,9,23.384615384615387
13,10,24.53846153846154
14,1,24.71428571428571
14,2,22.57142857142857
14,3,25.357142857142854
14,4,29.642857142857142
14,5,22.0
14,6,22.785714285714285
14,7,25.857142857142854
14,8,21.857142857142854
14,9,24.142857142857142
14,10,25.07142857142857
15,1,25.400000000000002
15,2,23.066666666666666
15,3,25.733333333333334
15,4,30.266666666666666
15,5,22.666666666666664
15,6,23.133333333333333
15,7,25.733333333333338
15,8,22.666666666666668
15,9,24.866666666666667
15,10,25.666666666666664
16,1,25.0
16,2,23.125
16,3,26.5625
16,4,30.5
16,5,23.3125
16,6,22.8125
16,7,25.875
16,8,22.6875
16,9,24.125
16,10,26.0625
17,1,25.764705882352942
17,2,23.41176470588235
17,3,26.17647058823529
17,4,30.705882352941174
17,5,22.352941176470587
17,6,23.176470588235293
17,7,25.705882352941174
17,8,22.352941176470587
17,9,24.470588235294116
17,10,25.823529411764703
18,1,25.333333333333336
18,2,23.11111111111111
18,3,25.999999999999996
18,4,30.05555555555555
18,5,23.22222222222222
18,6,23.611111111111114
18,7,25.666666666666664
18,8,22.72222222222222
18,9,24.444444444444443
18,10,25.666666666666664
19,1,25.736842105263158
19,2,23.263157894736842
19,3,26.57894736842105
19,4,30.36842105263158
19,5,23.263157894736842
19,6,23.368421052631575
19,7,26.157894736842106
19,8,22.94736842105263
19,9,24.421052631578945
19,10,25.736842105263158
20,1,26.0
20,2,23.25
20,3,26.799999999999997
20,4,30.5
20,5,22.950000000000003
20,6,24.15
20,7,26.05
20,8,22.85
20,9,24.550000000000004
20,10,26.1
21,1,25.999999999999996
21,2,23.19047619047619
21,3,26.999999999999996
21,4,31.285714285714285
21,5,23.523809523809522
21,6,23.80952380952381
21,7,25.857142857142854
21,8,23.047619047619047
21,9,25.428571428571423
21,10,26.047619047619044
22,1,26.272727272727273
22,2,23.590909090909093
22,3,26.590909090909093
22,4,30.72727272727273
22,5,23.227272727272727
22,6,23.90909090909091
22,7,26.272727272727266
22,8,22.727272727272727
22,9,25.0
22,10,26.090909090909093
23,1,25.956521739130434
23,2,23.65217391304348
23,3,26.608695652173914
23,4,31.0
23,5,23.217391304347828
23,6,23.869565217391308
23,7,26.043478260869566
23,8,23.043478260869563
23,9,24.869565217391305
23,10,27.04347826086957
24,1,25.916666666666664
24,2,23.916666666666668
24,3,27.041666666666668
24,4,31.249999999999996
24,5,23.749999999999996
24,6,23.999999999999996
24,7,26.208333333333336
24,8,23.25
24,9,25.583333333333336
24,10,26.125
25,1,25.96
25,2,24.119999999999997
25,3,26.72
25,4,31.32
25,5,23.840000000000003
25,6,24.36
25,7,26.52
25,8,23.4
25,9,25.0
25,10,26.52
26,1,26.692307692307693
26,2,23.692307692307693
26,3,27.230769230769234
26,4,31.384615384615387
26,5,23.730769230769234
26,6,24.153846153846153
26,7,26.384615384615383
26,8,23.384615384615383
26,9,24.96153846153846
26,10,26.538461538461544
27,1,26.185185185185183
27,2,23.888888888888886
27,3,27.037037037037038
27,4,30.81481481481481
27,5,23.81481481481481
27,6,24.185185185185183
27,7,26.592592592592595
27,8,23.55555555555555
27,9,25.333333333333332
27,10,26.407407407407405
28,1,26.678571428571427
28,2,23.892857142857142
28,3,27.249999999999996
28,4,31.392857142857146
28,5,23.892857142857142
28,6,24.107142857142858
28,7,26.321428571428573
28,8,23.785714285714285
28,9,25.21428571428571
28,10,26.535714285714285
29,1,26.517241379310345
29,2,23.827586206896548
29,3,27.896551724137932
29,4,31.10344827586207
29,5,23.689655172413794
29,6,24.51724137931035
29,7,26.51724137931035
29,8,23.379310344827587
29,9,25.17241379310345
29,10,26.62068965517242
30,1,26.400000000000002
30,2,23.8
30,3,27.666666666666664
30,4,31.466666666666665
30,5,24.033333333333335
30,6,24.53333333333333
30,7,26.53333333333333
30,8,23.533333333333335
30,9,25.46666666666667
30,10,27.033333333333335
31,1,26.516129032258064
31,2,23.967741935483872
31,3,27.483870967741932
31,4,31.580645161290327
31,5,23.516129032258064
31,6,24.29032258064516
31,7,26.516129032258064
31,8,23.548387096774192
31,9,25.48387096774194
31,10,26.677419354838708
32,1,26.5
32,2,24.0625
32,3,27.3125
32,4,31.25
32,5,23.96875
32,6,24.34375
32,7,26.6875
32,8,23.78125
32,9,25.21875
32,10,26.625
33,1,26.606060606060602
33,2,23.93939393939394
33,3,27.393939393939398
33,4,31.363636363636363
33,5,24.03030303030303
33,6,24.333333333333332
33,7,26.84848484848485
33,8,23.484848484848484
33,9,25.606060606060606
33,10,27.303030303030305
34,1,26.61764705882353
34,2,24.235294117647058
34,3,28.029411764705884
34,4,31.617647058823525
34,5,23.705882352941174
34,6,24.5
34,7,26.61764705882353
34,8,23.647058823529413
34,9,25.735294117647058
34,10,26.91176470588235
35,1,26.771428571428572
35,2,24.114285714285714
35,3,27.342857142857138
35,4,31.457142857142856
35,5,24.02857142857143
35,6,24.428571428571427
35,7,26.77142857142857
35,8,23.82857142857143
35,9,25.514285714285716
35,10,26.857142857142854
36,1,26.694444444444446
36,2,24.055555555555557
36,3,27.666666666666668
36,4,31.75
36,5,24.055555555555557
36,6,24.416666666666664
36,7,26.777777777777775
36,8,23.72222222222222
36,9,25.749999999999996
36,10,26.916666666666664
37,1,26.837837837837842
37,2,24.135135135135137
37,3,27.513513513513512
37,4,31.675675675675677
37,5,23.83783783783784
37,6,24.37837837837838
37,7,26.783783783783786
37,8,23.756756756756758
37,9,25.783783783783786
37,10,27.162162162162165
38,1,26.921052631578945
38,2,24.078947368421055
38,3,27.76315789473684
38,4,31.657894736842103
38,5,24.131578947368414
38,6,24.605263157894736
38,7,26.76315789473684
38,8,23.973684210526315
38,9,25.631578947368418
38,10,26.815789473684212
39,1,26.87179487179487
39,2,24.230769230769234
