1,1,-1.0
1,2,-1.0
1,3,-1.0
1,4,-2.0
1,5,-0.0
1,6,-2.0
1,7,-3.0
1,8,-0.0
1,9,-2.0
1,10,-2.0
2,1,-1.0
2,2,-0.5
2,3,-1.0
2,4,16.5
2,5,15.5
2,6,1.0
2,7,-2.0
2,8,-0.0
2,9,-2.0
2,10,16.0
3,1,13.333333333333332
3,2,15.0
3,3,14.333333333333332
3,4,12.333333333333334
3,5,11.333333333333334
3,6,12.666666666666664
3,7,13.666666666666664
3,8,11.333333333333334
3,9,10.666666666666668
3,10,13.0
4,1,20.5
4,2,17.0
4,3,17.75
4,4,20.25
4,5,15.5
4,6,22.5
4,7,15.25
4,8,16.25
4,9,14.0
4,10,20.5
5,1,24.400000000000002
5,2,18.400000000000002
5,3,19.0
5,4,23.6
5,5,16.8
5,6,22.399999999999995
5,7,19.0
5,8,17.8
5,9,15.399999999999999
5,10,19.400000000000002
6,1,21.666666666666664
6,2,18.5
6,3,19.833333333333332
6,4,21.999999999999996
6,5,17.5
6,6,24.5
6,7,22.166666666666664
6,8,17.0
6,9,17.833333333333332
6,10,20.166666666666664
7,1,24.285714285714285
7,2,21.142857142857146
7,3,24.0
7,4,23.142857142857142
7,5,19.857142857142858
7,6,23.714285714285715
7,7,20.57142857142857
7,8,20.428571428571427
7,9,19.714285714285715
7,10,20.857142857142854
8,1,25.375
8,2,23.75
8,3,21.25
8,4,25.124999999999996
8,5,23.125
8,6,23.75
8,7,23.625
8,8,19.5
8,9,21.375
8,10,21.625
9,1,24.111111111111107
9,2,21.11111111111111
9,3,23.666666666666664
9,4,24.22222222222222
9,5,20.33333333333333
9,6,25.33333333333333
9,7,23.999999999999996
9,8,20.0
9,9,19.999999999999996
9,10,23.333333333333332
10,1,25.6
10,2,22.8
10,3,22.099999999999998
10,4,25.2
10,5,22.2
10,6,25.9
10,7,26.200000000000003
10,8,20.8
10,9,21.700000000000006
10,10,21.900000000000002
11,1,24.636363636363637
11,2,23.999999999999996
11,3,23.727272727272727
11,4,27.090909090909093
11,5,21.545454545454543
11,6,25.272727272727273
11,7,25.09090909090909
11,8,22.545454545454547
11,9,22.636363636363637
11,10,22.81818181818182
12,1,25.083333333333332
12,2,24.416666666666664
12,3,24.0
12,4,25.75
12,5,21.16666666666667
12,6,25.5
12,7,25.166666666666664
12,8,21.0
12,9,21.333333333333332
12,10,22.916666666666664
13,1,26.07692307692308
13,2,23.615384615384617
13,3,23.692307692307693
13,4,26.07692307692308
13,5,22.384615384615387
13,6,26.307692307692307
13,7,26.30769230769231
13,8,21.76923076923077
13,9,22.999999999999996
13,10,22.461538461538463
14,1,26.999999999999996
14,2,24.57142857142857
14,3,24.57142857142857
14,4,25.928571428571427
14,5,23.357142857142858
14,6,26.214285714285715
14,7,26.857142857142854
14,8,22.285714285714285
14,9,22.071428571428573
14,10,23.785714285714285
15,1,25.86666666666667
15,2,25.266666666666666
15,3,23.866666666666667
15,4,25.400000000000002
15,5,22.53333333333333
15,6,26.533333333333335
15,7,28.0
15,8,21.93333333333333
15,9,22.46666666666667
15,10,22.8
16,1,26.6875
16,2,25.8125
16,3,25.125
16,4,26.875
16,5,23.125
16,6,26.0
16,7,26.1875
16,8,22.25
16,9,23.5625
16,10,23.6875
17,1,27.11764705882353
17,2,24.70588235294118
17,3,24.588235294117645
17,4,26.41176470588235
17,5,23.764705882352942
17,6,26.470588235294116
17,7,27.235294117647058
17,8,22.470588235294116
17,9,23.0
17,10,23.823529411764707
18,1,26.333333333333332
18,2,25.38888888888889
18,3,24.777777777777775
18,4,26.166666666666664
18,5,22.944444444444443
18,6,27.000000000000004
18,7,27.83333333333333
18,8,22.333333333333332
18,9,23.055555555555557
18,10,23.333333333333332
19,1,26.789473684210527
19,2,25.89473684210526
19,3,24.736842105263158
19,4,27.31578947368421
19,5,23.368421052631575
19,6,26.210526315789473
19,7,28.684210526315788
19,8,22.26315789473684
19,9,23.789473684210524
19,10,24.210526315789473
20,1,27.9
20,2,25.150000000000002
20,3,24.950000000000003
20,4,26.900000000000002
20,5,23.8
20,6,26.5
20,7,27.449999999999996
20,8,22.9
20,9,24.2
20,10,23.85
21,1,27.0
21,2,25.57142857142857
21,3,25.52380952380952
21,4,26.666666666666664
21,5,23.428571428571427
21,6,26.76190476190476
21,7,27.666666666666664
21,8,22.857142857142858
21,9,23.333333333333332
21,10,24.095238095238095
22,1,27.545454545454543
22,2,25.81818181818182
22,3,25.272727272727273
22,4,27.090909090909093
22,5,23.681818181818183
22,6,26.636363636363637
22,7,28.363636363636363
22,8,22.863636363636367
22,9,23.954545454545457
22,10,24.0
23,1,27.434782608695652
23,2,26.304347826086957
23,3,25.391304347826086
23,4,26.782608695652172
23,5,24.304347826086953
23,6,26.913043478260875
23,7,27.913043478260867
23,8,23.217391304347824
23,9,23.478260869565222
23,10,23.869565217391305
24,1,27.25
24,2,25.416666666666664
24,3,25.041666666666664
24,4,27.08333333333333
24,5,23.708333333333332
24,6,26.708333333333332
24,7,28.625
24,8,22.916666666666664
24,9,24.041666666666664
24,10,24.458333333333332
25,1,27.36
25,2,26.04
25,3,25.159999999999997
25,4,27.479999999999997
25,5,23.92
25,6,26.96
25,7,28.080000000000002
25,8,22.880000000000003
25,9,24.36
25,10,24.119999999999997
26,1,27.23076923076923
26,2,26.230769230769234
26,3,25.576923076923077
26,4,27.192307692307697
26,5,24.153846153846157
26,6,26.92307692307692
26,7,28.692307692307693
26,8,23.153846153846157
26,9,23.653846153846153
26,10,24.192307692307697
27,1,27.33333333333333
27,2,25.592592592592595
27,3,25.185185185185183
27,4,27.407407407407405
27,5,23.703703703703702
27,6,26.629629629629626
27,7,28.59259259259259
27,8,22.962962962962962
27,9,23.925925925925924
27,10,24.370370370370367
28,1,27.71428571428571
28,2,25.821428571428573
28,3,25.321428571428573
28,4,27.500000000000004
28,5,24.142857142857146
28,6,27.0
28,7,28.785714285714285
28,8,23.178571428571427
28,9,24.535714285714285
28,10,24.17857142857143
29,1,27.586206896551722
29,2,25.999999999999996
29,3,25.689655172413794
29,4,27.413793103448274
29,5,24.344827586206897
29,6,27.06896551724138
29,7,28.79310344827586
29,8,23.13793103448276
29,9,23.75862068965517
29,10,24.620689655172413
30,1,27.433333333333334
30,2,26.46666666666667
30,3,25.4
30,4,27.266666666666666
30,5,24.266666666666666
30,6,26.966666666666665
30,7,28.666666666666668
30,8,23.3
30,9,24.133333333333333
30,10,24.333333333333336
