-0.22868849359559038,1,1,14.0
-0.23867648874019534,1,2,-0.0
-0.219773825734738,1,3,12.0
-0.250516842262849,1,4,19.0
-0.25085344721183406,1,5,8.0
-0.23045700797742286,1,6,45.0
-0.2788829426829644,1,7,11.0
-0.23025874262672996,1,8,41.0
-0.21098722978645307,1,9,4.0
-0.23972635259519146,1,10,13.0
-0.22868849359559038,2,1,49.0
-0.23867648874019534,2,2,49.0
-0.219773825734738,2,3,42.0
-0.250516842262849,2,4,41.5
-0.25085344721183406,2,5,45.5
-0.23045700797742286,2,6,45.0
-0.2788829426829644,2,7,43.5
-0.23025874262672996,2,8,44.5
-0.21098722978645307,2,9,45.5
-0.23972635259519146,2,10,48.0
-0.22868849359559038,3,1,49.33333333333333
-0.23867648874019534,3,2,48.666666666666664
-0.219773825734738,3,3,44.33333333333333
-0.250516842262849,3,4,44.0
-0.25085344721183406,3,5,46.666666666666664
-0.23045700797742286,3,6,45.0
-0.2788829426829644,3,7,45.0
-0.23025874262672996,3,8,45.666666666666664
-0.21098722978645307,3,9,47.33333333333333
-0.23972635259519146,3,10,47.33333333333333
-0.22868849359559038,4,1,49.5
-0.23867648874019534,4,2,49.0
-0.219773825734738,4,3,46.5
-0.250516842262849,4,4,46.0
-0.25085344721183406,4,5,46.75
-0.23045700797742286,4,6,45.0
-0.2788829426829644,4,7,46.25
-0.23025874262672996,4,8,46.75
-0.21098722978645307,4,9,47.5
-0.23972635259519146,4,10,48.0
-0.22868849359559038,5,1,49.2
-0.23867648874019534,5,2,48.8
-0.219773825734738,5,3,46.2
-0.250516842262849,5,4,46.400000000000006
-0.25085344721183406,5,5,47.2
-0.23045700797742286,5,6,45.4
-0.2788829426829644,5,7,46.2
-0.23025874262672996,5,8,47.0
-0.21098722978645307,5,9,47.60000000000001
-0.23972635259519146,5,10,47.599999999999994
-0.22868849359559038,6,1,49.33333333333333
-0.23867648874019534,6,2,49.0
-0.219773825734738,6,3,46.16666666666666
-0.250516842262849,6,4,46.99999999999999
-0.25085344721183406,6,5,47.00000000000001
-0.23045700797742286,6,6,46.16666666666666
-0.2788829426829644,6,7,46.83333333333333
-0.23025874262672996,6,8,47.16666666666667
-0.21098722978645307,6,9,47.666666666666664
-0.23972635259519146,6,10,48.0
-0.22868849359559038,7,1,49.42857142857143
-0.23867648874019534,7,2,48.857142857142854
-0.219773825734738,7,3,47.28571428571428
-0.250516842262849,7,4,47.14285714285714
-0.25085344721183406,7,5,47.0
-0.23045700797742286,7,6,46.0
-0.2788829426829644,7,7,47.285714285714285
-0.23025874262672996,7,8,46.85714285714285
-0.21098722978645307,7,9,47.857142857142854
-0.23972635259519146,7,10,48.28571428571428
-0.22868849359559038,8,1,49.5
-0.23867648874019534,8,2,49.0
-0.219773825734738,8,3,47.125
-0.250516842262849,8,4,47.5
-0.25085344721183406,8,5,47.0
-0.23045700797742286,8,6,45.875
-0.2788829426829644,8,7,47.125
-0.23025874262672996,8,8,47.0
