job_id,depth,seed,k_x,scenario,obj_val,time,k_y,nash
15151252,8.0,26.0,3.0,5.0,3.999999728784725,319.32,0,3.5357142857142856
15150997,7.0,11.0,1.0,5.0,7.0,5.0,0,3.898342541436465
15151831,7.0,3.0,5.0,0.0,4.0,2082.99,0,3.5060869565217385
15151715,7.0,8.0,1.0,0.0,5.9999999999999885,11.1,0,3.4886940470696817
15150744,5.0,28.0,4.0,5.0,4.0,21.56,0,3.879218472468916
15151844,7.0,16.0,5.0,0.0,4.0,1240.44,0,3.571302037201064
15150933,6.0,7.0,5.0,5.0,3.999999816988172,112.47,0,3.9014778325123154
15151258,8.0,2.0,4.0,5.0,3.9999997818182815,421.41,0,3.6
15151379,5.0,3.0,2.0,0.0,4.5,4.23,0,3.978947368421053
15151891,8.0,2.0,1.0,0.0,3.99999963376396,4.85,0,3.3157894736842106
15151413,5.0,7.0,3.0,0.0,5.333333333333333,5.14,0,4.235294117647059
15151943,8.0,24.0,2.0,0.0,4.0,28.79,0,2.847457627118644
15151185,8.0,19.0,1.0,5.0,6.0,6.17,0,3.3825503355704694
15150670,5.0,14.0,2.0,5.0,4.5,11.4,0,3.975460122699386
15150857,6.0,21.0,2.0,5.0,4.5,12.34,0,4.080971659919029
15151858,7.0,30.0,5.0,0.0,3.6000000000000005,822.32,0,3.24812030075188
15151019,7.0,3.0,2.0,5.0,4.499999832591614,26.1,0,3.90092879256966
15151742,7.0,4.0,2.0,0.0,4.0,6.33,0,3.535463756819953
15151257,8.0,1.0,4.0,5.0,4.0,752.73,0,3.467889908256881
15151984,8.0,5.0,4.0,0.0,4.0,3902.35,0,3.2606284658040674
15150766,5.0,20.0,5.0,5.0,5.399998959770543,119.15,0,4.5
15150834,6.0,28.0,1.0,5.0,5.999999999999998,8.95,0,3.8443935926773456
15150771,5.0,25.0,5.0,5.0,4.800000000000001,158.15,0,3.978947368421053
15150989,7.0,3.0,1.0,5.0,6.999999190685875,5.83,0,3.90092879256966
15150818,6.0,12.0,1.0,5.0,8.99999470545792,4.9,0,4.2
15151962,8.0,13.0,3.0,0.0,3.999995741320476,400.72,0,3.3229679197008464
15150932,6.0,6.0,5.0,5.0,3.9999990012852296,176.69,0,3.789473684210526
15151683,6.0,6.0,6.0,0.0,4.0,494.98,0,3.857142857142856
15150821,6.0,15.0,1.0,5.0,6.999999999999995,3.98,0,3.910766246362755
15150864,6.0,28.0,2.0,5.0,4.0,9.08,0,3.8443935926773456
15150731,5.0,15.0,4.0,5.0,4.499999900029734,12.95,0,4.235294117647059
15151034,7.0,18.0,2.0,5.0,4.49999999944998,39.76,0,4.363636363636364
15151896,8.0,7.0,1.0,0.0,4.0,4.31,0,3.416666666666667
15151521,5.0,25.0,6.0,0.0,3.99999985945946,15.32,0,3.906976744186047
15151204,8.0,8.0,2.0,5.0,4.499998308610943,134.27,0,3.5121951219512195
15150831,6.0,25.0,1.0,5.0,7.999999612217502,4.49,0,3.898342541436464
15150780,5.0,4.0,6.0,5.0,4.0,43.15,0,3.910766246362755
15150826,6.0,20.0,1.0,5.0,7.999999999999998,3.88,0,4.235294117647059
15151805,7.0,7.0,4.0,0.0,3.9999998290567382,139.77,0,3.618090452261306
15151029,7.0,13.0,2.0,5.0,4.499999999999998,30.77,0,3.978947368421053
15152038,8.0,29.0,5.0,0.0,3.999995217757738,4736.46,0,3.3075356415478616
15151900,8.0,11.0,1.0,0.0,3.9999999999999982,5.8,0,3.3525498891352554
15151562,6.0,5.0,2.0,0.0,4.49999998661487,6.98,0,3.978947368421053
15152024,8.0,15.0,5.0,0.0,3.599992004724882,5154.15,0,3.2320248736883013
15151867,7.0,9.0,6.0,0.0,3.999999999999999,2102.32,0,3.696
15150755,5.0,9.0,5.0,5.0,4.7999995828590185,41.18,0,4.0
15150846,6.0,10.0,2.0,5.0,4.499999999999995,10.39,0,3.920484010371651
15151505,5.0,9.0,6.0,0.0,4.5,9.51,0,4.5
15151901,8.0,12.0,1.0,0.0,4.0,4.67,0,2.861603974449965
15150859,6.0,23.0,2.0,5.0,4.5,7.91,0,3.968503937007874
15151376,5.0,30.0,1.0,0.0,7.999998405733482,11.48,0,3.918367346938776
15151532,6.0,5.0,1.0,0.0,6.999999999199999,3.78,0,3.978947368421053
15151005,7.0,19.0,1.0,5.0,5.99999776978957,4.55,0,3.8230088495575214
15150919,6.0,23.0,4.0,5.0,4.499999518048258,78.47,0,3.968503937007874
15151397,5.0,21.0,2.0,0.0,4.5,4.33,0,3.984189723320158
15151170,8.0,4.0,1.0,5.0,5.999999999999998,14.32,0,3.484874675885912
15151626,6.0,9.0,4.0,0.0,4.499999790768491,60.47,0,4.5
15151227,8.0,1.0,3.0,5.0,3.9999992672922446,338.05,0,3.467889908256881
15151494,5.0,28.0,5.0,0.0,4.199995309475002,45.0,0,3.9280575539568345
15150721,5.0,5.0,4.0,5.0,4.499999799261465,11.6,0,3.9375
15150799,5.0,23.0,6.0,5.0,4.499996977777772,59.06,0,4.235294117647059
15151641,6.0,24.0,4.0,0.0,4.4999988750000055,52.77,0,4.235294117647059
15151393,5.0,17.0,2.0,0.0,3.999999999999994,3.92,0,3.906976744186047
15151261,8.0,5.0,4.0,5.0,4.0,39145.99,0,3.3923076923076927
15151663,6.0,16.0,5.0,0.0,4.799995499427876,167.23,0,4.235294117647059
15151182,8.0,16.0,1.0,5.0,6.999999033378691,7.59,0,3.4992161254199328
15151771,7.0,3.0,3.0,0.0,3.99999999949999,61.66,0,3.5060869565217385
15151558,6.0,1.0,2.0,0.0,3.9999999999999982,4.32,0,3.8181818181818175
15150729,5.0,13.0,4.0,5.0,4.5,19.67,0,3.988489208633093
15150956,6.0,30.0,5.0,5.0,4.2,340.91,0,3.818181818181818
15152054,8.0,15.0,6.0,0.0,3.333333333333333,2344.96,0,3.2320248736883013
15150929,6.0,3.0,5.0,5.0,4.199994620998399,114.22,0,3.928730512249442
15151000,7.0,14.0,1.0,5.0,7.999995496557589,4.76,0,3.9272727272727272
15152045,8.0,6.0,6.0,0.0,3.333333333333333,5664.78,0,3.2727272727272725
15150868,6.0,2.0,3.0,5.0,5.33333333333333,12.49,0,4.235294117647059
15151451,5.0,15.0,4.0,0.0,4.499998499450008,10.75,0,3.850594227504245
15151202,8.0,6.0,2.0,5.0,3.9999999995,51.75,0,3.4698795180722897
15151093,7.0,17.0,4.0,5.0,3.99999963657338,470.37,0,3.803773584905661
