job_id,depth,seed,k_x,scenario,obj_val,time,k_y,nash
15152359,7.0,24.0,3.0,0.0,5.999981186576493,5013.64,0,3.9748417752715945
15152369,7.0,4.0,4.0,0.0,4.499996529474126,5231.38,0,3.976479344994418
15152095,6.0,10.0,1.0,0.0,7.0,76.07,0,3.9802566633761103
15152360,7.0,25.0,3.0,0.0,5.333333333333332,1474.65,0,4.110218707525021
15152167,6.0,22.0,3.0,0.0,4.666666666666666,307.21,0,3.574468085106383
15152660,7.0,24.0,1.0,1.0,8.999996689655173,12.31,0,4.562371783692687
15166074,5.0,9.0,2.0,1.0,8.999997750000004,35.53,0,4.817454545454546
15153037,7.0,6.0,2.0,2.0,5.999999999299998,1286.09,0,4.275447118569222
15165129,5.0,24.0,2.0,0.0,4.5,92.05,0,3.929824561403509
15166154,5.0,30.0,2.0,1.0,7.0,59.65,0,4.444607753077348
15166570,5.0,15.0,5.0,2.0,4.800000000000001,10126.0,0,4.065984839564918
15152286,7.0,11.0,1.0,0.0,7.0,4.71,0,3.8021715297950487
15152224,6.0,19.0,5.0,0.0,4.799989920000009,215.4,0,4.235294117647059
15152853,6.0,2.0,2.0,2.0,7.999997770198572,214.07,0,4.921324314702742
15152528,6.0,13.0,3.0,1.0,5.999992128820111,9302.55,0,4.648470305938813
15152365,7.0,30.0,3.0,0.0,5.333331473501133,8975.62,0,3.913918930801021
15165298,5.0,21.0,4.0,0.0,4.499999004214951,61.53,0,3.906976744186047
15152513,6.0,28.0,2.0,1.0,5.999999402250691,150.51,0,4.157653528872594
15166085,5.0,12.0,2.0,1.0,8.999998875,43.29,0,5.063916482125911
15152327,7.0,22.0,2.0,0.0,5.999999029411764,161.54,0,3.4722025593192347
15152500,6.0,15.0,2.0,1.0,6.999996662139895,399.41,0,4.272035794183445
15152536,6.0,21.0,3.0,1.0,6.0,13370.3,0,4.7027172065346585
15166481,5.0,16.0,2.0,2.0,6.9999999999999885,50.14,0,4.565230278479584
15166238,5.0,16.0,3.0,1.0,5.999999700197245,406.58,0,4.838211191758371
15152343,7.0,8.0,3.0,0.0,5.999999174311785,1345.83,0,4.05960531614982
15152220,6.0,15.0,5.0,0.0,4.799983069779206,6940.8,0,3.979794460895316
15166022,5.0,25.0,1.0,1.0,8.0,4.53,0,4.5440346795014825
15153011,7.0,10.0,1.0,2.0,7.999999999999998,34.45,0,4.181785713900228
